Program,Year,Period,GeoLevel,State,StateANSI,Commodity,DataItem,Domain,DomainCategory,HarvestedBU,PricesReceivedBU,ProductionBU,YieldBUACRE
SURVEY,2018,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4004000,0
SURVEY,2018,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,47450000,0
SURVEY,2018,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,18700000,0
SURVEY,2018,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5016000,0
SURVEY,2018,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,545240000,0
SURVEY,2018,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,11480000,0
SURVEY,2017,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,39245000,0
SURVEY,2017,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,6240000,0
SURVEY,2017,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,108885000,0
SURVEY,2017,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,13360000,0
SURVEY,2017,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,185900000,0
SURVEY,2017,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,32319000,0
SURVEY,2017,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5957000,0
SURVEY,2017,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,43120000,0
SURVEY,2017,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,23345000,0
SURVEY,2017,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2200950000,0
SURVEY,2017,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,936000000,0
SURVEY,2017,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2605800000,0
SURVEY,2017,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,686400000,0
SURVEY,2017,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,217160000,0
SURVEY,2017,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,90160000,0
SURVEY,2017,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,72240000,0
SURVEY,2017,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,300510000,0
SURVEY,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1480220000,0
SURVEY,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,94500000,0
SURVEY,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,552500000,0
SURVEY,2017,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,4550000,0
SURVEY,2017,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1683300000,0
SURVEY,2017,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,11690000,0
SURVEY,2017,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5762000,0
SURVEY,2017,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,78085000,0
SURVEY,2017,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,119280000,0
SURVEY,2017,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,448970000,0
SURVEY,2017,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,557550000,0
SURVEY,2017,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,38430000,0
SURVEY,2017,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9328000,0
SURVEY,2017,YEAR,STATE,OTHER STATES,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,0,0
SURVEY,2017,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,148120000,0
SURVEY,2017,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,44200000,0
SURVEY,2017,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,736600000,0
SURVEY,2017,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,121410000,0
SURVEY,2017,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,313600000,0
SURVEY,2017,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,3520000,0
SURVEY,2017,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,47600000,0
SURVEY,2017,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,18000000,0
SURVEY,2017,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5016000,0
SURVEY,2017,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,509820000,0
SURVEY,2017,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9765000,0
SURVEY,2016,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,37800000,0
SURVEY,2016,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10750000,0
SURVEY,2016,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,127395000,0
SURVEY,2016,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,18500000,0
SURVEY,2016,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,160290000,0
SURVEY,2016,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,27880000,0
SURVEY,2016,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5800000,0
SURVEY,2016,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,56100000,0
SURVEY,2016,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,18800000,0
SURVEY,2016,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2255650000,0
SURVEY,2016,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,946310000,0
SURVEY,2016,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2740500000,0
SURVEY,2016,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,698640000,0
SURVEY,2016,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,222600000,0
SURVEY,2016,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,90750000,0
SURVEY,2016,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,60800000,0
SURVEY,2016,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,320280000,0
SURVEY,2016,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1544000000,0
SURVEY,2016,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,119520000,0
SURVEY,2016,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,570500000,0
SURVEY,2016,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5500000,0
SURVEY,2016,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1699900000,0
SURVEY,2016,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10295000,0
SURVEY,2016,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,6150000,0
SURVEY,2016,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,73530000,0
SURVEY,2016,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,121260000,0
SURVEY,2016,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,516660000,0
SURVEY,2016,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,524700000,0
SURVEY,2016,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,42350000,0
SURVEY,2016,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,8970000,0
SURVEY,2016,YEAR,STATE,OTHER STATES,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,0,0
SURVEY,2016,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,122550000,0
SURVEY,2016,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,44450000,0
SURVEY,2016,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,825930000,0
SURVEY,2016,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,125330000,0
SURVEY,2016,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,323850000,0
SURVEY,2016,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5075000,0
SURVEY,2016,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,50320000,0
SURVEY,2016,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,19975000,0
SURVEY,2016,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5075000,0
SURVEY,2016,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,573160000,0
SURVEY,2016,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10143000,0
SURVEY,2015,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,36015000,0
SURVEY,2015,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7560000,0
SURVEY,2015,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,80545000,0
SURVEY,2015,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9420000,0
SURVEY,2015,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,134900000,0
SURVEY,2015,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,31488000,0
SURVEY,2015,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7050000,0
SURVEY,2015,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,48735000,0
SURVEY,2015,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,14490000,0
SURVEY,2015,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2012500000,0
SURVEY,2015,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,822000000,0
SURVEY,2015,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2505600000,0
SURVEY,2015,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,580160000,0
SURVEY,2015,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,225320000,0
SURVEY,2015,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,66690000,0
SURVEY,2015,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,62320000,0
SURVEY,2015,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,335340000,0
SURVEY,2015,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1428800000,0
SURVEY,2015,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,85750000,0
SURVEY,2015,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,437360000,0
SURVEY,2015,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5500000,0
SURVEY,2015,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1692750000,0
SURVEY,2015,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,10584000,0
SURVEY,2015,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7200000,0
SURVEY,2015,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,84370000,0
SURVEY,2015,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,82490000,0
SURVEY,2015,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,327680000,0
SURVEY,2015,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,498780000,0
SURVEY,2015,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,36120000,0
SURVEY,2015,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5640000,0
SURVEY,2015,YEAR,STATE,OTHER STATES,,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,0,0
SURVEY,2015,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,138180000,0
SURVEY,2015,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,24180000,0
SURVEY,2015,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,799770000,0
SURVEY,2015,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,116800000,0
SURVEY,2015,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,265950000,0
SURVEY,2015,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2941000,0
SURVEY,2015,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,48300000,0
SURVEY,2015,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,16125000,0
SURVEY,2015,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5180000,0
SURVEY,2015,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,492000000,0
SURVEY,2015,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9381000,0
SURVEY,2014,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,45315000,0
SURVEY,2014,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5880000,0
SURVEY,2014,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,99110000,0
SURVEY,2014,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,15675000,0
SURVEY,2014,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,147460000,0
SURVEY,2014,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,33600000,0
SURVEY,2014,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,5400000,0
SURVEY,2014,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,52700000,0
SURVEY,2014,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,16000000,0
SURVEY,2014,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2350000000,0
SURVEY,2014,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1084760000,0
SURVEY,2014,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,2367400000,0
SURVEY,2014,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,566200000,0
SURVEY,2014,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,225940000,0
SURVEY,2014,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,71370000,0
SURVEY,2014,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,75250000,0
SURVEY,2014,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,355810000,0
SURVEY,2014,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1177800000,0
SURVEY,2014,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,89725000,0
SURVEY,2014,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,628680000,0
SURVEY,2014,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,7500000,0
SURVEY,2014,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,1602050000,0
SURVEY,2014,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,12403000,0
SURVEY,2014,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,9360000,0
SURVEY,2014,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,100640000,0
SURVEY,2014,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,0,0,102960000,0
