Year,Geo Level ,State,Commodity,Unit,Corn_For_Food_Amount,Corn_Residual_Amount,Corn_Prices,Corn_Yield_Per_Acre,Corn_Alcohol_Usage,Grain_Production_Amount,CV(%)
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.27,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.55,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.65,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.62,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.25,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.56,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.9,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.44,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.41,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.74,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.97,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.76,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.81,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.93,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.08,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.02,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.71,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.57,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.47,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.57,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.56,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.82,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.3,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.04,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.28,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.77,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.79,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.87,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.32,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,8.01,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.15,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.89,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.73,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.15,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.66,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.74,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.4,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.6,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.56,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.04,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.19,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.93,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.19,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.82,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.83,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.88,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.26,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.56,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.88,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.06,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.54,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.1,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.05,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.47,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.27,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.06,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.96,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.18,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.84,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.89,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.38,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.22,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.49,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.15,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.93,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.99,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.36,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.4,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,8.52,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.75,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.32,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.09,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.61,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.1,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.14,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.63,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.08,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.01,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.71,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.43,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.2,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.55,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.17,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.46,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.95,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,7.02,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.62,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.32,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.34,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.95,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.78,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.84,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.89,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.65,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.98,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.96,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.8,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.42,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.9,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.61,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.83,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.25,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.03,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.91,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.68,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.32,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.39,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.56,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.85,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.9,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.94,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.75,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.08,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.1,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.7,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.57,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.26,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.77,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.89,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.41,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.03,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.79,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.68,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.52,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.28,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.75,0,0,0,0
2011,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.09,0,0,0,0
2011,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.92,0,0,0,0
2011,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.02,0,0,0,0
2011,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.78,0,0,0,0
2011,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.07,0,0,0,0
2011,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.24,0,0,0,0
2011,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.64,0,0,0,0
2011,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.52,0,0,0,0
2011,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.14,0,0,0,0
2011,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.81,0,0,0,0
2011,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.48,0,0,0,0
2011,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.4,0,0,0,0
2011,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.04,0,0,0,0
2011,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.63,0,0,0,0
2011,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.65,0,0,0,0
2011,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.3,0,0,0,0
2011,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.52,0,0,0,0
2011,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.73,0,0,0,0
2010,STATE,ALABAMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.07,0,0,0,0
2010,STATE,ARIZONA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.8,0,0,0,0
2010,STATE,ARKANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.55,0,0,0,0
2010,STATE,CALIFORNIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.08,0,0,0,0
2010,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.98,0,0,0,0
2010,STATE,DELAWARE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.21,0,0,0,0
2010,STATE,FLORIDA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.7,0,0,0,0
2010,STATE,GEORGIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.95,0,0,0,0
2010,STATE,IDAHO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.27,0,0,0,0
2010,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.24,0,0,0,0
2010,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.38,0,0,0,0
2010,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.23,0,0,0,0
2010,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.95,0,0,0,0
2010,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.15,0,0,0,0
2010,STATE,LOUISIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.9,0,0,0,0
2010,STATE,MARYLAND,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.05,0,0,0,0
2010,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.56,0,0,0,0
2010,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.01,0,0,0,0
2010,STATE,MISSISSIPPI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.37,0,0,0,0
2010,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.35,0,0,0,0
2010,STATE,MONTANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6,0,0,0,0
2010,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.09,0,0,0,0
2010,STATE,NEW JERSEY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.05,0,0,0,0
2010,STATE,NEW MEXICO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.03,0,0,0,0
2010,STATE,NEW YORK,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.3,0,0,0,0
2010,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.18,0,0,0,0
2010,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.01,0,0,0,0
2010,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.45,0,0,0,0
2010,STATE,OKLAHOMA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.66,0,0,0,0
2010,STATE,OREGON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.94,0,0,0,0
2010,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.12,0,0,0,0
2010,STATE,SOUTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.49,0,0,0,0
2010,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.09,0,0,0,0
2010,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.74,0,0,0,0
2010,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.67,0,0,0,0
2010,STATE,UTAH,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.75,0,0,0,0
2010,STATE,VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.54,0,0,0,0
2010,STATE,WASHINGTON,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,6.08,0,0,0,0
2010,STATE,WEST VIRGINIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.75,0,0,0,0
2010,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.27,0,0,0,0
2010,STATE,WYOMING,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,5.31,0,0,0,0
2010,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.73,0,0,0,0
2010,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.63,0,0,0,0
2010,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.79,0,0,0,0
2010,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.76,0,0,0,0
2010,STATE,KANSAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.59,0,0,0,0
2010,STATE,KENTUCKY,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.86,0,0,0,0
2010,STATE,MICHIGAN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.56,0,0,0,0
2010,STATE,MINNESOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.55,0,0,0,0
2010,STATE,MISSOURI,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.66,0,0,0,0
2010,STATE,NEBRASKA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.71,0,0,0,0
2010,STATE,NORTH CAROLINA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.24,0,0,0,0
2010,STATE,NORTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,2.98,0,0,0,0
2010,STATE,OHIO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.57,0,0,0,0
2010,STATE,PENNSYLVANIA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.89,0,0,0,0
2010,STATE,SOUTH DAKOTA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.25,0,0,0,0
2010,STATE,TENNESSEE,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.85,0,0,0,0
2010,STATE,TEXAS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,4.19,0,0,0,0
2010,STATE,WISCONSIN,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.57,0,0,0,0
2010,STATE,COLORADO,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.56,0,0,0,0
2010,STATE,ILLINOIS,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.48,0,0,0,0
2010,STATE,INDIANA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.69,0,0,0,0
2010,STATE,IOWA,,"CORN, GRAIN - PRICE RECEIVED, MEASURED IN $ / BU",0,0,3.66,0,0,0,0
