Program,Year,Period,Geo Level,State,State ANSI,Commodity,Data Item,Domain,Domain Category,Value
SURVEY,2016,YEAR - NOV FORECAST,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,144
SURVEY,2016,YEAR - NOV FORECAST,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154
SURVEY,2016,YEAR - NOV FORECAST,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164
SURVEY,2016,YEAR - NOV FORECAST,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115
SURVEY,2016,YEAR - NOV FORECAST,STATE,OTHER STATES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162.9
SURVEY,2016,YEAR - NOV FORECAST,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134
SURVEY,2016,YEAR - NOV FORECAST,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2016,YEAR - NOV FORECAST,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2016,YEAR - NOV FORECAST,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2016,YEAR - NOV FORECAST,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124
SURVEY,2016,YEAR - NOV FORECAST,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153
SURVEY,2016,YEAR - NOV FORECAST,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,235
SURVEY,2016,YEAR - NOV FORECAST,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2016,YEAR - OCT FORECAST,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124
SURVEY,2016,YEAR - OCT FORECAST,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178
SURVEY,2016,YEAR - OCT FORECAST,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2016,YEAR - OCT FORECAST,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138
SURVEY,2016,YEAR - OCT FORECAST,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2016,YEAR - OCT FORECAST,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,178
SURVEY,2016,YEAR - OCT FORECAST,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215
SURVEY,2016,YEAR - OCT FORECAST,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,202
SURVEY,2016,YEAR - OCT FORECAST,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177
SURVEY,2016,YEAR - OCT FORECAST,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,198
SURVEY,2016,YEAR - OCT FORECAST,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2016,YEAR - OCT FORECAST,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162
SURVEY,2016,YEAR - OCT FORECAST,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168
SURVEY,2016,YEAR - OCT FORECAST,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163
SURVEY,2016,YEAR - OCT FORECAST,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,155
SURVEY,2016,YEAR - OCT FORECAST,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186
SURVEY,2016,YEAR - OCT FORECAST,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,167
SURVEY,2016,YEAR - OCT FORECAST,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2016,YEAR - OCT FORECAST,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181
SURVEY,2016,YEAR - OCT FORECAST,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,131
SURVEY,2016,YEAR - OCT FORECAST,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141
SURVEY,2016,YEAR - OCT FORECAST,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137
SURVEY,2016,YEAR - OCT FORECAST,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160
SURVEY,2016,YEAR - OCT FORECAST,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,117
SURVEY,2016,YEAR - OCT FORECAST,STATE,OTHER STATES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162.9
SURVEY,2016,YEAR - OCT FORECAST,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,134
SURVEY,2016,YEAR - OCT FORECAST,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130
SURVEY,2016,YEAR - OCT FORECAST,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,145
SURVEY,2016,YEAR - OCT FORECAST,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2016,YEAR - OCT FORECAST,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124
SURVEY,2016,YEAR - OCT FORECAST,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158
SURVEY,2016,YEAR - OCT FORECAST,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,230
SURVEY,2016,YEAR - OCT FORECAST,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,177
SURVEY,2016,YEAR - SEP FORECAST,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,124
SURVEY,2016,YEAR - SEP FORECAST,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184
SURVEY,2016,YEAR - SEP FORECAST,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185
SURVEY,2016,YEAR - SEP FORECAST,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140
SURVEY,2016,YEAR - SEP FORECAST,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187
SURVEY,2016,YEAR - SEP FORECAST,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2016,YEAR - SEP FORECAST,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,210
SURVEY,2016,YEAR - SEP FORECAST,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,200
SURVEY,2016,YEAR - SEP FORECAST,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185
SURVEY,2016,YEAR - SEP FORECAST,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,196
SURVEY,2016,YEAR - SEP FORECAST,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,151
SURVEY,2016,YEAR - SEP FORECAST,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2016,YEAR - SEP FORECAST,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,174
SURVEY,2016,YEAR - SEP FORECAST,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2016,YEAR - SEP FORECAST,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157
SURVEY,2016,YEAR - SEP FORECAST,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184
SURVEY,2016,YEAR - SEP FORECAST,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2016,YEAR - SEP FORECAST,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2016,YEAR - SEP FORECAST,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184
SURVEY,2016,YEAR - SEP FORECAST,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137
SURVEY,2016,YEAR - SEP FORECAST,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138
SURVEY,2016,YEAR - SEP FORECAST,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2016,YEAR - SEP FORECAST,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162
SURVEY,2016,YEAR - SEP FORECAST,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,125
SURVEY,2016,YEAR - SEP FORECAST,STATE,OTHER STATES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163
SURVEY,2016,YEAR - SEP FORECAST,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,137
SURVEY,2016,YEAR - SEP FORECAST,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130
SURVEY,2016,YEAR - SEP FORECAST,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2016,YEAR - SEP FORECAST,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150
SURVEY,2016,YEAR - SEP FORECAST,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,130
SURVEY,2016,YEAR - SEP FORECAST,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157
SURVEY,2016,YEAR - SEP FORECAST,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,225
SURVEY,2016,YEAR - SEP FORECAST,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2015,YEAR,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2015,YEAR,STATE,ARIZONA,4,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,210
SURVEY,2015,YEAR,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,181
SURVEY,2015,YEAR,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157
SURVEY,2015,YEAR,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2015,YEAR,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,192
SURVEY,2015,YEAR,STATE,FLORIDA,12,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,141
SURVEY,2015,YEAR,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171
SURVEY,2015,YEAR,STATE,IDAHO,16,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,207
SURVEY,2015,YEAR,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2015,YEAR,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150
SURVEY,2015,YEAR,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,192
SURVEY,2015,YEAR,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2015,YEAR,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2015,YEAR,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,171
SURVEY,2015,YEAR,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164
SURVEY,2015,YEAR,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,162
SURVEY,2015,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188
SURVEY,2015,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,175
SURVEY,2015,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,142
SURVEY,2015,YEAR,STATE,MONTANA,30,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,110
SURVEY,2015,YEAR,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,185
SURVEY,2015,YEAR,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2015,YEAR,STATE,NEW MEXICO,35,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2015,YEAR,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143
SURVEY,2015,YEAR,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113
SURVEY,2015,YEAR,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,128
SURVEY,2015,YEAR,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,153
SURVEY,2015,YEAR,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,129
SURVEY,2015,YEAR,STATE,OREGON,41,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,188
SURVEY,2015,YEAR,STATE,OTHER STATES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,0
SURVEY,2015,YEAR,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,147
SURVEY,2015,YEAR,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,93
SURVEY,2015,YEAR,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2015,YEAR,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160
SURVEY,2015,YEAR,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,135
SURVEY,2015,YEAR,STATE,UTAH,49,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,173
SURVEY,2015,YEAR,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161
SURVEY,2015,YEAR,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,215
SURVEY,2015,YEAR,STATE,WEST VIRGINIA,54,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2015,YEAR,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,164
SURVEY,2015,YEAR,STATE,WYOMING,56,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,159
SURVEY,2015,YEAR - AUG FORECAST,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,138
SURVEY,2015,YEAR - AUG FORECAST,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,195
SURVEY,2015,YEAR - AUG FORECAST,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2015,YEAR - AUG FORECAST,STATE,COLORADO,8,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150
SURVEY,2015,YEAR - AUG FORECAST,STATE,DELAWARE,10,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,193
SURVEY,2015,YEAR - AUG FORECAST,STATE,GEORGIA,13,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,180
SURVEY,2015,YEAR - AUG FORECAST,STATE,ILLINOIS,17,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,172
SURVEY,2015,YEAR - AUG FORECAST,STATE,INDIANA,18,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,158
SURVEY,2015,YEAR - AUG FORECAST,STATE,IOWA,19,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,183
SURVEY,2015,YEAR - AUG FORECAST,STATE,KANSAS,20,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,152
SURVEY,2015,YEAR - AUG FORECAST,STATE,KENTUCKY,21,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2015,YEAR - AUG FORECAST,STATE,LOUISIANA,22,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,170
SURVEY,2015,YEAR - AUG FORECAST,STATE,MARYLAND,24,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2015,YEAR - AUG FORECAST,STATE,MICHIGAN,26,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2015,YEAR - AUG FORECAST,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184
SURVEY,2015,YEAR - AUG FORECAST,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,184
SURVEY,2015,YEAR - AUG FORECAST,STATE,MISSOURI,29,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150
SURVEY,2015,YEAR - AUG FORECAST,STATE,NEBRASKA,31,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,187
SURVEY,2015,YEAR - AUG FORECAST,STATE,NEW JERSEY,34,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,154
SURVEY,2015,YEAR - AUG FORECAST,STATE,NEW YORK,36,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,148
SURVEY,2015,YEAR - AUG FORECAST,STATE,NORTH CAROLINA,37,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,115
SURVEY,2015,YEAR - AUG FORECAST,STATE,NORTH DAKOTA,38,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,126
SURVEY,2015,YEAR - AUG FORECAST,STATE,OHIO,39,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,168
SURVEY,2015,YEAR - AUG FORECAST,STATE,OKLAHOMA,40,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140
SURVEY,2015,YEAR - AUG FORECAST,STATE,OTHER STATES,,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,161.4
SURVEY,2015,YEAR - AUG FORECAST,STATE,PENNSYLVANIA,42,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,150
SURVEY,2015,YEAR - AUG FORECAST,STATE,SOUTH CAROLINA,45,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,113
SURVEY,2015,YEAR - AUG FORECAST,STATE,SOUTH DAKOTA,46,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,160
SURVEY,2015,YEAR - AUG FORECAST,STATE,TENNESSEE,47,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,165
SURVEY,2015,YEAR - AUG FORECAST,STATE,TEXAS,48,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,143
SURVEY,2015,YEAR - AUG FORECAST,STATE,VIRGINIA,51,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,157
SURVEY,2015,YEAR - AUG FORECAST,STATE,WASHINGTON,53,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,220
SURVEY,2015,YEAR - AUG FORECAST,STATE,WISCONSIN,55,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,163
SURVEY,2015,YEAR - NOV FORECAST,STATE,ALABAMA,1,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,140
SURVEY,2015,YEAR - NOV FORECAST,STATE,ARKANSAS,5,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,186
SURVEY,2015,YEAR - NOV FORECAST,STATE,CALIFORNIA,6,CORN,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",TOTAL,NOT SPECIFIED,190
