Program,Year,Period,Geo Level,State,State ANSI,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","52,968,023",5.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","356,886,519",6.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)","80,086",44.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","158,533",28.4
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","652,769,562",3.8
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","5,654,925",8.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","158,690,818",7.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","345,951",28.8
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","15,292,084",8.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","247,556,645",4.7
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","897,193",20.2
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","54,209,889",5.3
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","358,580,091",7.7
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","85,871",42.3
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"1,253,320,696",2.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"5,674,894",15.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"32,531",11.7
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114),"636,106",0.7
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"22,346,468",15.9
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"22,346,468",15.9
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"19,623,413",23.7
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112112),"42,344,036",21.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"49,613,638",6.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122),"77,289,236",4.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"9,554,566",9.5
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124),"412,948",6.8
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"13,393,030",7.2
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","178,911,172",5.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","6,247,129",16.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)","4,746,826",17.1
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","172,664,043",5.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","171,545,209",5.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","1,035,625,629",3.3
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","16,613,929",9.6
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","263,090,832",7.1
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","223,597,796",7.1
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (1 PRODUCERS),"630,208,709",2.4
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (2 PRODUCERS),"590,436,515",2.9
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (3 TO 4 PRODUCERS),"238,707,408",8.2
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (5 OR MORE PRODUCERS),"34,888,930",10.1
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (FULL OWNER),"170,305,840",6.3
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (PART OWNER),"1,174,590,271",3.3
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (TENANT),"149,345,451",5.7
CENSUS,2017,YEAR,STATE,MINNESOTA,27,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"1,494,241,562",2.4
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","41,803,488",17.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","24,349,834",30.2
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"158,665",29
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"7,168,967",25
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"133,204",34.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","8,384,638",1.1
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"357,514",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"15,055,352",19.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)", (D),(D)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (50.0 TO 99.9 ACRES),"1,185,589",39.4
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (500 TO 999 ACRES),"28,379,844",8.9
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (1,000 TO 1,999 ACRES)","15,385,017",13.5
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (1.0 TO 9.9 ACRES),"5,530",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (10.0 TO 49.9 ACRES),"113,513",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (100 TO 139 ACRES),"141,547",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (140 TO 179 ACRES),"267,855",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (180 TO 219 ACRES),"200,078",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,"AREA OPERATED: (2,000 OR MORE ACRES)","70,601,166",10.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (220 TO 259 ACRES),"155,082",42.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (260 TO 499 ACRES),"1,524,725",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (50.0 TO 69.9 ACRES),"35,209",32.1
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (500 TO 999 ACRES),"5,771,938",26
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA OPERATED,AREA OPERATED: (70.0 TO 99.9 ACRES),"40,963",40.9
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000 TO 2,499 $)","11,007",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (1,000,000 OR MORE $)","72,780,786",9.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (10,000 TO 24,999 $)","172,136",32
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (100,000 TO 249,999 $)","1,368,059",19.1
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (2,500 TO 4,999 $)","21,196",56.5
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (25,000 TO 49,999 $)","275,754",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (250,000 TO 499,999 $)","4,847,969",33.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (5,000 TO 9,999 $)","63,574",33.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (50,000 TO 99,999 $)","445,507",96.2
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (500,000 TO 999,999 $)","14,251,516",16.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ECONOMIC CLASS,"ECONOMIC CLASS: (LESS THAN 1,000 $)","5,119",41.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000 TO 2,499 $)","12,557",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (1,000,000 OR MORE $)","71,329,492",10
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (10,000 TO 24,999 $)","198,055",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (100,000 TO 249,999 $)","1,447,991",20.6
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (2,500 TO 4,999 $)","20,038",59.8
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (25,000 TO 49,999 $)","323,125",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (250,000 TO 499,999 $)","5,830,787",29.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (5,000 TO 9,999 $)","69,194",30.6
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (50,000 TO 99,999 $)","395,617",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (500,000 TO 999,999 $)","14,610,510",14.4
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",FARM SALES,"FARM SALES: (LESS THAN 1,000 $)","5,257",41.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1111),"75,233,962",10.8
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1112),"808,646",42.2
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1113),"1,150",44.8
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1114), (D),(D)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1119),"16,733,930",11.2
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11192),"12,338,040",12.5
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11193 & 11194 & 11199),"4,395,890",21.4
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (112111),"327,815",34.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (11212),"24,289",60.9
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1122), (D),(D)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1123),"363,704",72.7
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1124), (D),(D)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",NAICS CLASSIFICATION,NAICS CLASSIFICATION: (1125 & 1129),"748,792",48.4
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION)","7,716,997",99.2
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD))","1,012,476",31.6
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, (EXCL FAMILY HELD), LE 10 STOCKHOLDERS)", (D),(D)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD)","6,704,521",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, CORPORATION, FAMILY HELD, LE 10 STOCKHOLDERS)","5,855,375",(H)
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, FAMILY & INDIVIDUAL)","24,508,672",11.6
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, INSTITUTIONAL & RESEARCH & RESERVATION & OTHER)","525,308",3.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP)","61,491,646",4.6
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",ORGANIZATION,"ORGANIZATION: (TAX PURPOSES, PARTNERSHIP, REGISTERED UNDER STATE LAW)","57,511,232",5.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (1 PRODUCERS),"34,757,634",6
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (2 PRODUCERS),"31,972,440",18.8
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (3 TO 4 PRODUCERS),"23,034,533",3.9
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",PRODUCERS,PRODUCERS: (5 OR MORE PRODUCERS),"4,478,016",1.5
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (FULL OWNER),"4,490,345",7.3
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (PART OWNER),"55,503,728",4.2
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TENURE,TENURE: (TENANT),"34,248,550",19.5
CENSUS,2017,YEAR,STATE,MISSISSIPPI,28,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",TOTAL,NOT SPECIFIED,"94,242,623",7.9
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 OR MORE ACRES)","200,806,061",7.4
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (1,000 TO 1,999 ACRES)","122,598,723",9.7
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (1.0 TO 14.9 ACRES),"1,041,761",19.5
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (100 TO 249 ACRES),"69,868,249",6.5
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (15.0 TO 24.9 ACRES),"2,381,332",15.6
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (2,000 TO 2,999 ACRES)","33,736,128",3.7
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (25.0 TO 49.9 ACRES),"10,569,421",10.1
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,AREA HARVESTED: (250 TO 499 ACRES),"106,430,105",21
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (3,000 TO 4,999 ACRES)","26,020,395",12.2
CENSUS,2017,YEAR,STATE,MISSOURI,29,CORN,"CORN, GRAIN - PRODUCTION, MEASURED IN BU",AREA HARVESTED,"AREA HARVESTED: (5,000 OR MORE ACRES)","18,450,815",23.1
